228	1.000	-70.000	
228	2.000	-69.928	
228	3.000	-68.625	
228	4.000	-67.052	
228	5.000	-65.666	
228	6.000	-64.596	
228	7.000	-64.032	
228	8.000	-63.179	
228	9.000	-62.908	
228	10.000	-62.644	
228	11.000	-62.269	
228	12.000	-61.264	
228	13.000	-60.326	
228	14.000	-59.305	
228	15.000	-58.395	
228	16.000	-57.332	
228	17.000	-57.357	
228	18.000	-57.811	
228	19.000	-58.118	
228	20.000	-58.617	
228	21.000	-59.730	
228	22.000	-61.537	
228	23.000	-63.703	
228	24.000	-66.860	
228	25.000	-68.776	
228	26.000	-70.697	
228	27.000	-71.343	
228	28.000	-71.279	
228	29.000	-70.393	
228	30.000	-70.078	
228	31.000	-69.056	
228	32.000	-66.497	
228	33.000	-65.546	
228	34.000	-64.905	
228	35.000	-64.214	
228	36.000	-63.397	
228	37.000	-62.468	
228	38.000	-61.367	
228	39.000	-60.477	
228	40.000	-59.259	
228	41.000	-58.812	
228	42.000	-57.279	
228	43.000	-56.482	
228	44.000	-57.594	
228	45.000	-59.158	
228	46.000	-60.134	
228	47.000	-60.644	
228	48.000	-61.143	
228	49.000	-61.590	
228	50.000	-61.395	
228	51.000	-61.506	
228	52.000	-61.395	
228	53.000	-61.698	
228	54.000	-62.049	
228	55.000	-62.998	
228	56.000	-64.808	
228	57.000	-65.455	
228	58.000	-66.139	
228	59.000	-66.813	
228	60.000	-66.481	
228	61.000	-65.579	
228	62.000	-64.808	
228	63.000	-63.780	
228	64.000	-63.591	
228	65.000	-62.751	
228	66.000	-62.215	
228	67.000	-61.810	
228	68.000	-61.593	
228	69.000	-60.818	
228	70.000	-59.942	
228	71.000	-59.904	
228	72.000	-60.077	
228	73.000	-59.438	
228	74.000	-59.801	
228	75.000	-62.015	
228	76.000	-63.759	
228	77.000	-65.857	
228	78.000	-67.773	
228	79.000	-68.539	
228	80.000	-68.888	
228	81.000	-69.475	
228	82.000	-69.997	
228	83.000	-70.573	
228	84.000	-70.904	
228	85.000	-70.791	
228	86.000	-71.544	
228	87.000	-72.052	
228	88.000	-71.251	
228	89.000	-70.635	
228	90.000	-70.579	
