126	1.000	-70.000	
126	2.000	-69.855	
126	3.000	-68.302	
126	4.000	-66.894	
126	5.000	-65.790	
126	6.000	-65.367	
126	7.000	-63.869	
126	8.000	-63.327	
126	9.000	-62.793	
126	10.000	-62.042	
126	11.000	-61.604	
126	12.000	-61.238	
126	13.000	-60.878	
126	14.000	-60.016	
126	15.000	-59.556	
126	16.000	-57.960	
126	17.000	-57.657	
126	18.000	-57.429	
126	19.000	-56.369	
126	20.000	-56.076	
126	21.000	-55.630	
126	22.000	-55.824	
126	23.000	-55.810	
126	24.000	-56.217	
126	25.000	-55.815	
126	26.000	-56.296	
126	27.000	-57.113	
126	28.000	-57.167	
126	29.000	-57.289	
126	30.000	-58.024	
126	31.000	-58.656	
126	32.000	-58.691	
126	33.000	-58.122	
126	34.000	-57.384	
126	35.000	-57.178	
126	36.000	-56.174	
126	37.000	-55.928	
126	38.000	-55.664	
126	39.000	-55.634	
126	40.000	-54.717	
126	41.000	-54.169	
126	42.000	-54.780	
126	43.000	-54.994	
126	44.000	-54.723	
126	45.000	-53.843	
126	46.000	-53.226	
126	47.000	-53.139	
126	48.000	-53.717	
126	49.000	-55.634	
126	50.000	-58.124	
126	51.000	-60.679	
126	52.000	-61.853	
126	53.000	-62.643	
126	54.000	-63.929	
126	55.000	-63.469	
126	56.000	-63.350	
126	57.000	-62.748	
126	58.000	-62.850	
126	59.000	-62.392	
126	60.000	-61.771	
126	61.000	-61.041	
126	62.000	-60.673	
126	63.000	-59.638	
126	64.000	-59.805	
126	65.000	-59.380	
126	66.000	-59.268	
126	67.000	-58.740	
126	68.000	-58.171	
126	69.000	-58.068	
126	70.000	-57.098	
126	71.000	-55.346	
126	72.000	-54.317	
126	73.000	-53.895	
126	74.000	-53.166	
126	75.000	-51.790	
126	76.000	-51.426	
126	77.000	-58.402	
126	78.000	-66.793	
126	79.000	-70.577	
126	80.000	-72.171	
126	81.000	-72.640	
126	82.000	-72.106	
126	83.000	-72.105	
126	84.000	-71.804	
126	85.000	-71.395	
126	86.000	-70.272	
126	87.000	-69.012	
126	88.000	-67.520	
126	89.000	-66.278	
126	90.000	-64.846	
126	91.000	-64.242	
126	92.000	-63.595	
