1	1.000	-70.000	
1	2.000	-69.964	
1	3.000	-69.738	
1	4.000	-69.255	
1	5.000	-68.573	
1	6.000	-67.759	
1	7.000	-66.867	
1	8.000	-65.934	
1	9.000	-64.991	
1	10.000	-64.076	
1	11.000	-63.202	
1	12.000	-62.353	
1	13.000	-61.534	
1	14.000	-60.746	
1	15.000	-60.016	
1	16.000	-59.356	
1	17.000	-58.736	
1	18.000	-58.151	
1	19.000	-57.626	
1	20.000	-57.145	
1	21.000	-56.685	
1	22.000	-56.229	
1	23.000	-55.812	
1	24.000	-55.447	
1	25.000	-55.138	
1	26.000	-70.000	
1	27.000	-70.000	
1	28.000	-69.141	
1	29.000	-67.560	
1	30.000	-66.153	
1	31.000	-64.881	
1	32.000	-63.754	
1	33.000	-62.733	
1	34.000	-61.778	
1	35.000	-60.876	
1	36.000	-60.053	
1	37.000	-59.301	
1	38.000	-58.618	
1	39.000	-58.001	
1	40.000	-57.499	
1	41.000	-57.056	
1	42.000	-56.634	
1	43.000	-56.228	
1	44.000	-55.823	
1	45.000	-55.428	
1	46.000	-55.085	
1	47.000	-70.000	
1	48.000	-70.000	
1	49.000	-68.813	
1	50.000	-67.267	
1	51.000	-65.920	
1	52.000	-64.714	
1	53.000	-63.617	
1	54.000	-62.631	
1	55.000	-61.747	
1	56.000	-60.938	
1	57.000	-60.165	
1	58.000	-59.450	
1	59.000	-58.804	
1	60.000	-58.220	
1	61.000	-57.703	
1	62.000	-57.253	
1	63.000	-56.870	
1	64.000	-56.473	
1	65.000	-56.093	
1	66.000	-55.759	
1	67.000	-55.497	
1	68.000	-55.289	
1	69.000	-55.087	
1	70.000	-70.000	
1	71.000	-70.000	
1	72.000	-69.150	
1	73.000	-67.567	
1	74.000	-66.089	
1	75.000	-64.714	
1	76.000	-63.455	
1	77.000	-62.322	
1	78.000	-61.346	
1	79.000	-60.507	
1	80.000	-59.759	
1	81.000	-59.074	
1	82.000	-58.436	
1	83.000	-57.845	
1	84.000	-57.320	
1	85.000	-56.848	
1	86.000	-56.423	
1	87.000	-56.030	
1	88.000	-55.669	
1	89.000	-55.367	
1	90.000	-55.114	
1	91.000	-70.000	
1	92.000	-70.000	
1	93.000	-69.176	
1	94.000	-67.664	
1	95.000	-66.291	
1	96.000	-65.015	
1	97.000	-63.800	
1	98.000	-62.677	
1	99.000	-61.678	
1	100.000	-60.776	
1	101.000	-59.981	
1	102.000	-59.266	
1	103.000	-58.632	
1	104.000	-58.047	
1	105.000	-57.539	
1	106.000	-57.082	
1	107.000	-56.688	
1	108.000	-56.362	
1	109.000	-56.119	
1	110.000	-55.939	
1	111.000	-55.784	
1	112.000	-55.599	
1	113.000	-55.378	
1	114.000	-55.164	
1	115.000	-70.000	
1	116.000	-70.000	
1	117.000	-69.662	
1	118.000	-68.066	
1	119.000	-66.594	
1	120.000	-65.228	
1	121.000	-63.988	
1	122.000	-62.902	
1	123.000	-61.921	
1	124.000	-61.032	
1	125.000	-60.273	
1	126.000	-59.629	
1	127.000	-59.062	
1	128.000	-58.558	
1	129.000	-58.081	
1	130.000	-57.638	
1	131.000	-57.201	
1	132.000	-56.786	
1	133.000	-56.415	
1	134.000	-56.093	
1	135.000	-55.824	
1	136.000	-55.562	
1	137.000	-55.247	
1	138.000	-70.000	
1	139.000	-70.000	
1	140.000	-69.438	
1	141.000	-67.717	
1	142.000	-66.233	
1	143.000	-64.956	
1	144.000	-63.823	
1	145.000	-62.772	
1	146.000	-61.789	
1	147.000	-60.900	
1	148.000	-60.091	
1	149.000	-59.344	
1	150.000	-58.665	
1	151.000	-58.071	
1	152.000	-57.560	
1	153.000	-57.127	
1	154.000	-56.710	
1	155.000	-56.306	
1	156.000	-55.938	
1	157.000	-55.604	
1	158.000	-55.292	
1	159.000	-55.023	
1	160.000	-70.000	
1	161.000	-70.000	
1	162.000	-68.567	
1	163.000	-67.116	
1	164.000	-65.759	
1	165.000	-64.467	
1	166.000	-63.279	
1	167.000	-62.200	
1	168.000	-61.252	
1	169.000	-60.416	
1	170.000	-59.662	
1	171.000	-59.008	
1	172.000	-58.428	
1	173.000	-57.924	
1	174.000	-57.471	
1	175.000	-57.048	
1	176.000	-56.672	
1	177.000	-56.351	
1	178.000	-56.065	
1	179.000	-55.831	
1	180.000	-55.640	
1	181.000	-55.461	
1	182.000	-55.292	
1	183.000	-55.137	
1	184.000	-70.000	
1	185.000	-70.000	
1	186.000	-70.000	
1	187.000	-68.379	
1	188.000	-66.871	
1	189.000	-65.481	
1	190.000	-64.190	
1	191.000	-62.990	
1	192.000	-61.916	
1	193.000	-60.962	
1	194.000	-60.118	
1	195.000	-59.318	
1	196.000	-58.528	
1	197.000	-57.782	
1	198.000	-57.110	
1	199.000	-56.514	
1	200.000	-55.965	
